,Station,numPurchases,Acquisition Value,State,stateCity,Recorded Deaths
4961,TELLICO PLAINS POLICE DEPARTMENT,44.0,525244.11,TN,,0.0
4962,TEMPE POLICE DEPARTMENT,3.0,744587.2,AZ,AZ: Tempe,10.0
4963,TEMPLE POLICE DEPARTMENT,2.0,80882.0,GA,TX: Temple,4.0
4964,TEMPLE TERRACE POLICE DEPARTMENT,4.0,552.0,FL,,0.0
4965,TEMPLETON POLICE DEPARTMENT,8.0,2614.0,MA,,0.0
4966,TENNILLE POLICE DEPARTMENT,7.0,2279.8199999999997,GA,,0.0
4967,TENSAS BASIN LEVEE DISTRICT PD LEA,5.0,2495.0,LA,,0.0
4968,TEQUESTA POLICE DEPARTMENT,28.0,14258.499999999995,FL,,0.0
4969,TERRACE PARK POLICE DEPARTMENT,5.0,618.0,OH,,0.0
4970,TERRE HAUTE POLICE DEPARTMENT,108.0,1105304.6799999997,IN,IN: Terre Haute,1.0
4971,TERREBONNE PARISH SHERIFF DEPARTMENT,40.0,4800.0,LA,LA: Houma,3.0
4972,TERRELL COUNTY SHERIFF DEPARTMENT,14.0,315942.87999999995,TX,,0.0
4973,TERRELL POLICE DEPARTMENT,1.0,865000.0,TX,,0.0
4974,TETON COUNTY SHERIFF DEPARTMENT,2.0,127788.0,ID,,0.0
4975,TEXARKANA ISD POLICE DEPARTMENT K-12,12.0,1440.0,TX,,0.0
4976,TEXARKANA POLICE DEPARTMENT,54.0,1241610.0,TX,TX: Texarkana,1.0
4977,TEXAS AM TEXARKANA UNIV PD HI_ED,1.0,62627.0,TX,,0.0
4978,TEXICO POLICE DEPARTMENT,1.0,89900.0,NM,,0.0
4979,TF GREEN INTL AIRPORT POLICE,6.0,3117.93,RI,,0.0
4980,THATCHER POLICE DEPARTMENT,33.0,130899.3,AZ,,0.0
4981,THERESA POLICE DEPARTMENT,2.0,998.0,WI,,0.0
4982,THETFORD POLICE DEPARTMENT,2.0,3218.0,VT,,0.0
4983,THETFORD TOWNSHIP POLICE DEPARTMENT,84.0,481191.9100000001,MI,,0.0
4984,THIEF RIVER FALLS POLICE DEPARTMENT,5.0,1412.0,MN,,0.0
4985,THIENSVILLE POLICE DEPARTMENT,2.0,637.0,WI,,0.0
4986,THOMAS COUNTY SHERIFF DEPARTMENT,37.0,9411.1,GA,GA: Thomasville,2.0
4987,THOMAS POLICE DEPARTMENT,4.0,90352.42000000001,OK,,0.0
4988,THOMASVILLE POLICE DEPARTMENT,75.0,269654.13000000006,NC,,0.0
4989,THOMSON POLICE DEPARTMENT,10.0,4990.0,GA,,0.0
4990,THORNTON POLICE DEPARTMENT,20.0,9016.92,IL,IL: Thornton,4.0
4991,THORNTOWN POLICE DEPARTMENT,7.0,42793.84,IN,,0.0
4992,THORSBY POLICE DEPARTMENT,2.0,82122.0,AL,,0.0
4993,THURSTON COUNTY SHERIFF DEPARTMENT,52.0,990204.1599999998,WA,WA: Olympia,3.0
4994,TICKFAW POLICE DEPARTMENT,2.0,998.0,LA,,0.0
4995,TICONDEROGA POLICE DEPARTMENT,1.0,19000.0,NY,,0.0
4996,TIFFIN POLICE DEPARTMENT,12.0,3714.0,OH,,0.0
4997,TILLAMOOK COUNTY  SHERIFF DEPARTMENT,5.0,690.0,OR,,0.0
4998,TILTON POLICE DEPARTMENT,36.0,9193.649999999998,NH,,0.0
4999,TILTONSVILLE POLICE DEPARTMENT,4.0,1115.42,OH,,0.0
5000,TIMPSON POLICE DEPARTMENT,4.0,516.0,TX,,0.0
5001,TINLEY PARK POLICE DEPARTMENT,2.0,276.0,IL,,0.0
5002,TINTON FALLS POLICE DEPARTMENT,40.0,675594.04,NJ,,0.0
5003,TIOGA COUNTY SHERIFF DEPARTMENT,1.0,50458.0,NY,,0.0
5004,TIOGA POLICE DEPARTMENT,5.0,600.0,ND,,0.0
5005,TIPPECANOE COUNTY SHERIFF DEPARTMENT,24.0,463317.0,IN,,0.0
5006,TIPTON COUNTY SHERIFF DEPARTMENT,82.0,780804.7500000001,TN,TN: Drummonds,2.0
5007,TIPTON POLICE DEPARTMENT,20.0,5577.1,IA,,0.0
5008,TITUSVILLE POLICE DEPARTMENT,88.0,43912.0,FL,FL: Titusville,2.0
5009,TIVERTON POLICE DEPARTMENT,6.0,2994.0,RI,,0.0
5010,TN 18TH JUDICAL DTF,5.0,279583.81,TN,,0.0
5011,TN 21ST JUDICIAL DISTRICT DTF,9.0,23359.15,TN,,0.0
5012,TN 23RD JUDICIAL DISTRICT DTF,10.0,314029.77,TN,,0.0
5013,TN 24TH JUDICIAL DISTRICT DTF,24.0,1381171.9000000001,TN,,0.0
5014,TN 9TH JUDICIAL DISTRICT DA,1.0,4300.0,TN,,0.0
5015,TN DEPARTMENT OF CORRECTIONS,7.0,336266.0,TN,,0.0
5016,TN DEPARTMENT OF SAFETY AND HOMELAND SECU,48.0,1876611.48,TN,,0.0
5017,TN LAW ENFORCEMENT TRNG ACADEMY,16.0,2679.8100000000004,TN,,0.0
5018,TN STATE PARK MONTGOMERY BELL,1.0,7650.0,TN,,0.0
5019,TN WILDLIFE RESOURCES AGENCY LEA,34.0,4692.0,TN,,0.0
5020,TOCCOA POLICE DEPARTMENT,20.0,3411.1000000000004,GA,,0.0
5021,TODD COUNTY SHERIFF DEPARTMENT,23.0,96325.0,MN,,0.0
5022,TOLEDO POLICE DEPARTMENT,135.0,65560.0,OH,OH: Toledo,7.0
5023,TOLEDO- LUCAS COUNTY  PORT AUTH POL,3.0,1497.0,OH,,0.0
5024,TOLLAND POLICE DEPARTMENT,2.0,106003.0,MA,,0.0
5025,TOLONO POLICE DEPARTMENT,3.0,60649.0,IL,,0.0
5026,TOM BEAN POLICE DEPARTMENT,6.0,3883.0,TX,,0.0
5027,TOM GREEN COUNTY  SHERIFF DEPARTMENT,14.0,664939.07,TX,,0.0
5028,TOMAH POLICE DEPARTMENT,1.0,733000.0,WI,,0.0
5029,TOMBALL POLICE DEPARTMENT,46.0,269631.23,TX,,0.0
5030,TOMBSTONE MARSHAL OFFICE LEA,3.0,122524.0,AZ,,0.0
5031,TOMPKINS COUNTY SHERIFF DEPARTMENT,3.0,137104.05,NY,,0.0
5032,TOMPKINSVILLE POLICE DEPARTMENT,34.0,211422.74,KY,,0.0
5033,TOMS RIVER POLICE DEPARTMENT,16.0,973946.95,NJ,NJ: Toms River,1.0
5034,TONTITOWN POLICE DEPARTMENT,10.0,326261.68,AR,,0.0
5035,TOOLE COUNTY SHERIFF DEPARTMENT,19.0,44224.09,MT,,0.0
5036,TOOMBS COUNTY SHERIFF DEPARTMENT,13.0,3960.0,GA,,0.0
5037,TOONE POLICE DEPARTMENT,14.0,49582.1,TN,,0.0
5038,TOPEKA POLICE DEPARTMENT,55.0,6600.0,KS,KS: Topeka,4.0
5039,TOPPENISH POLICE DEPARTMENT,1.0,335.0,WA,WA: Toppenish,1.0
5040,TOPSFIELD POLICE DEPARTMENT,6.0,27805.88,MA,,0.0
5041,TORONTO POLICE DEPARTMENT,15.0,4164.0,OH,,0.0
5042,TORRANCE COUNTY SHERIFF DEPARTMENT,10.0,536761.6,NM,,0.0
5043,TOTOWA POLICE DEPARTMENT,6.0,2994.0,NJ,,0.0
5044,TOWER LAKES POLICE DEPARTMENT,5.0,5868.42,IL,,0.0
5045,TOWN OF EAST GRANBY POLICE DEPARTMENT,1.0,11999.0,CT,,0.0
5046,TOWN OF MUKWONAGO POLICE DEPARTMENT,27.0,2507.9400000000005,WI,,0.0
5047,TOWNER COUNTY SHERIFF DEPARTMENT,9.0,140655.0,ND,,0.0
5048,TOWNS COUNTY SHERIFF DEPARTMENT,4.0,393.42,GA,,0.0
5049,TOWNSEND POLICE DEPARTMENT,9.0,164254.21000000002,TN,,0.0
5050,TRACY CITY POLICE DEPARTMENT,12.0,87112.0,TN,,0.0
5051,TRACY POLICE DEPARTMENT,5.0,180912.0,MN,,0.0
5052,TRAILL COUNTY SHERIFF DEPARTMENT,6.0,2994.0,ND,,0.0
5053,TRAINER BOROUGH POLICE DEPARTMENT,17.0,740707.0,PA,,0.0
5054,TRANSYLVANIA COUNTY SHERIFF DEPARTMENT,10.0,4990.0,NC,,0.0
5055,TRAVELERS REST POLICE DEPARTMENT,16.0,47236.19,SC,,0.0
5056,TRAVERSE CITY POLICE DEPARTMENT,21.0,10118.0,MI,,0.0
5057,TRAVERSE COUNTY SHERIFF DEPARTMENT,6.0,1153.0,MN,,0.0
5058,TRAVIS COUNTY SHERIFF DEPARTMENT,132.0,212268.67000000004,TX,,0.0
5059,TREMONT POLICE DEPARTMENT,19.0,4246.26,IL,,0.0
5060,TRENTON POLICE DEPARTMENT,67.0,1140225.9,TN,NJ: Trenton,7.0
5061,TRI CITIES AIRPORT AUTH,5.0,2003.0,TN,,0.0
5062,TRIAD ALCOHOLIC BEVERAGE CONTROL LE,2.0,2410.14,NC,,0.0
5063,TRIGG COUNTY SHERIFF DEPARTMENT,1.0,13.69,KY,,0.0
5064,TRIMBLE COUNTY SHERIFF DEPARTMENT,1.0,41061.0,KY,,0.0
5065,TRINIDAD POLICE DEPARTMENT,35.0,383237.19000000006,CO,CO: Trinidad,2.0
5066,TRINITY COUNTY SHERIFF DEPARTMENT,35.0,5840.710000000001,TX,CA: Mad River,3.0
5067,TRINITY POLICE DEPARTMENT,3.0,42059.0,AL,,0.0
5068,TRION POLICE DEPARTMENT,21.0,147036.58,GA,,0.0
5069,TRIPP COUNTY SHERIFF DEPARTMENT,1.0,41994.0,SD,,0.0
5070,TRIPP POLICE DEPARTMENT,1.0,138.0,SD,,0.0
5071,TRITON COLLEGE POLICE DEPARTMENT HI_ED,15.0,67992.0,IL,,0.0
5072,TROUP COUNTY SHERIFF DEPARTMENT,2.0,42661.0,GA,GA: LaGrange,2.0
5073,TROUP POLICE DEPARTMENT,4.0,375.42,TX,,0.0
5074,TROUSDALE COUNTY SHERIFF DEPARTMENT,6.0,1078279.0,TN,,0.0
5075,TROUTMAN POLICE DEPARTMENT,4.0,552.0,NC,,0.0
5076,TROY POLICE DEPARTMENT,51.0,1449446.08,TX,OH: Troy,5.0
5077,TROY UNIVERSITY POLICE DEPARTMENT HI_ED,101.0,615961.66,AL,,0.0
5078,TRUMAN POLICE DEPARTMENT,1.0,138.0,MN,,0.0
5079,TRUMBULL COUNTY SHERIFF DEPARTMENT,60.0,202616.0,OH,OH: Southington,1.0
5080,TRUMBULL POLICE DEPARTMENT,28.0,776340.0,CT,,0.0
5081,TRURO TOWNSHIP FIRE DEPARTMENT,47.0,28866.360000000004,OH,,0.0
5082,TRUSSVILLE POLICE DEPARTMENT,41.0,100718.92,AL,,0.0
5083,TRUTH OR CONSEQUENCES POLICE DEPARTMENT,3.0,67837.2,NM,,0.0
5084,TRYON POLICE DEPARTMENT,8.0,3042.13,OK,,0.0
5085,TUCKAHOE VILLAGE POLICE DEPARTMENT,6.0,43556.0,NY,,0.0
5086,TUCKERTON BOROUGH POLICE DEPARTMENT,1.0,41061.0,NJ,,0.0
5087,TUCSON AIRPORT AUTHORITY PD LEA,1.0,13.69,AZ,,0.0
5088,TUCSON POLICE DEPARTMENT,125.0,966653.67,AZ,AZ: Tucson,28.0
5089,TULARE COUNTY SHERIFF DEPARTMENT,109.0,35896.0,CA,CA: Ivanhoe,5.0
5090,TULARE POLICE DEPARTMENT,50.0,31200.0,CA,CA: Tulare,4.0
5091,TULE RIVER TRIBAL POLICE DEPARTMENT,5.0,2495.0,CA,,0.0
5092,TULELAKE POLICE DEPARTMENT,1.0,41061.0,CA,,0.0
5093,TULIA POLICE DEPARTMENT,2.0,276.0,TX,,0.0
5094,TULSA COUNTY  SHERIFF DEPARTMENT,6.0,789749.88,OK,,0.0
5095,TULSA POLICE DEPARTMENT,1.0,733000.0,OK,OK: Tulsa,26.0
5096,TUNNEL HILL POLICE DEPARTMENT,2.0,149.21,GA,,0.0
5097,TUOLUMNE COUNTY SHERIFF DEPARTMENT,11.0,934.53,CA,,0.0
5098,TUPELO POLICE DEPARTMENT,6.0,1673.13,OK,MS: Tupelo,2.0
5099,TURLOCK POLICE DEPARTMENT,12.0,5988.0,CA,,0.0
5100,TURNER COUNTY SHERIFF DEPARTMENT,8.0,3992.0,SD,,0.0
5101,TURTLE POLICE DEPARTMENT,2.0,1498.0,WI,,0.0
5102,TUSCALOOSA COUNTY SHERIFF DEPARTMENT,91.0,1049668.45,AL,AL: Tuscaloosa,2.0
5103,TUSCALOOSA POLICE DEPARTMENT,200.0,6059520.14,AL,AL: Tuscaloosa,1.0
5104,TUSCARAWAS COUNTY COURT,5.0,434.13,OH,,0.0
5105,TUSCARAWAS COUNTY SHERIFF DEPARTMENT,8.0,6192.0,OH,,0.0
5106,TUSCOLA COUNTY SHERIFF DEPARTMENT,29.0,108907.20999999999,MI,MI: Gilford Township,1.0
5107,TUSCULUM POLICE DEPARTMENT,43.0,119309.45,TN,,0.0
5108,TUSCUMBIA POLICE DEPARTMENT,183.0,611750.2700000005,AL,AL: Tuscumbia,1.0
5109,TUTWILER POLICE DEPARTMENT,4.0,432.0,MS,,0.0
5110,TUXEDO PARK POLICE DEPARTMENT,6.0,1189.0,NY,,0.0
5111,TWIGGS COUNTY SHERIFF DEPARTMENT,12.0,4183.0,GA,,0.0
5112,TWIN FALLS COUNTY SHERIFF DEPARTMENT,22.0,748134.14,ID,,0.0
5113,TWIN LAKES POLICE DEPARTMENT,14.0,4453.0,WI,,0.0
5114,TWISP POLICE DEPARTMENT,1.0,89900.0,WA,,0.0
5115,TX DEPARTMENT OF CRIM JUSTICE OIG (LEA),15.0,1566029.92,TX,,0.0
5116,TX DEPARTMENT OF PARKS AND WILDLIFE DNR,106.0,1119585.0,TX,,0.0
5117,TX SOUTHERN UNIVERSITY PD HI_ED,8.0,1339.0,TX,,0.0
5118,TX STATE TECH COLLEGE WACO PD HI_ED,3.0,1497.0,TX,,0.0
5119,TYLER CO CONSTABLE PRECINCT 4,9.0,329995.22,TX,,0.0
5120,TYLER COUNTY CONSTABLE PCT 2,2.0,75617.0,TX,,0.0
5121,TYLER COUNTY SHERIFF DEPARTMENT,36.0,645677.13,TX,,0.0
5122,TYNGSBOROUGH POLICE DEPARTMENT,24.0,22322.73,MA,,0.0
5123,TYRONE POLICE DEPARTMENT,4.0,1996.0,GA,,0.0
5124,UCON POLICE DEPARTMENT,5.0,396864.18000000005,ID,,0.0
5125,UHRICHSVILLE POLICE DEPARTMENT,37.0,206046.30999999997,OH,,0.0
5126,UINTA COUNTY SHERIFF DEPARTMENT,15.0,4236.0,WY,,0.0
5127,UINTAH COUNTY SHERIFF DEPARTMENT,4.0,1996.0,UT,,0.0
5128,UKIAH POLICE DEPARTMENT,6.0,1911.0,CA,,0.0
5129,ULLIN POLICE DEPARTMENT,1.0,88634.0,IL,,0.0
5130,ULSTER COUNTY SHERIFF DEPARTMENT,18.0,751053.8200000001,NY,,0.0
5131,UNADILLA TWP POLICE DEPARTMENT,50.0,101119.04000000001,MI,,0.0
5132,UNICOI COUNTY SHERIFF DEPARTMENT,11.0,544017.97,TN,,0.0
5133,UNION BEACH POLICE,65.0,436433.4600000001,NJ,,0.0
5134,UNION CENTER POLICE DEPARTMENT,3.0,85813.0,WI,,0.0
5135,UNION CITY POLICE DEPARTMENT,34.0,47449.399999999994,OH,CA: Union City,5.0
5136,UNION COUNTY POLICE DEPARTMENT,31.0,24276.24999999999,NJ,,0.0
5137,UNION COUNTY PROSECUTORS OFFICE LE,16.0,10484.0,NJ,,0.0
5138,UNION COUNTY SHERIFF DEPARTMENT,380.0,2884301.7499999977,TN,NC: Monroe,5.0
5139,UNION GAP POLICE DEPARTMENT,53.0,626195.23,WA,,0.0
5140,UNION POINT POLICE DEPARTMENT,29.0,157235.65999999997,GA,,0.0
5141,UNION POLICE DEPARTMENT,19.0,7515.13,OH,,0.0
5142,UNION TOWNSHIP POLICE DEPARTMENT,46.0,521514.8300000002,NJ,,0.0
5143,UNION TWP2 POLICE DEPARTMENT,12.0,132182.41999999998,OH,,0.0
5144,UNIONTOWN POLICE DEPARTMENT,7.0,82879.86,OH,OH: Uniontown,1.0
5145,UNIONVILLE POLICE DEPARTMENT,1.0,41061.0,MO,,0.0
5146,UNIV CIRCLE POLICE DEPARTMENT HI_ED,5.0,600.0,OH,,0.0
5147,UNIV OF AKRON POLICE DEPARTMENT HI_ED,7.0,335.0,OH,,0.0
5148,UNIV OF AL HUNTSVILLE PD HI_ED,23.0,149795.0,AL,,0.0
5149,UNIV OF ALABAMA POLICE DEPARTMENT,31.0,535639.95,AL,,0.0
5150,UNIV OF AR LITTLE ROCK POLICE HI_ED,145.0,372831.35,AR,,0.0
5151,UNIV OF AR MED SCIENCE POLICE HI_ED,13.0,2536.0,AR,,0.0
5152,UNIV OF AR POLICE DEPARTMENT  HI_ED,3.0,414.0,AR,,0.0
5153,UNIV OF AZ POLICE DEPARTMENT  HI_ED,1.0,5785.52,AZ,,0.0
5154,UNIV OF CINCINNATI POLICE HI_ED,14.0,2817.0,OH,,0.0
5155,UNIV OF CT POLICE DEPARTMENT  HI_ED,3.0,611.0,CT,,0.0
5156,UNIV OF DE NEWARK POLICE DEPARTMENT HI_ED,10.0,1200.0,DE,,0.0
5157,UNIV OF FL GAINESVILLE PD HI_ED,1.0,65070.0,FL,,0.0
5158,UNIV OF KENTUCKY POLICE DEPARTMENT HI_ED,12.0,89612.0,KY,,0.0
5159,UNIV OF LOUISVILLE POLICE HI_ED,2.0,306.19,KY,,0.0
5160,UNIV OF MA AMHERST POLICE HI_ED,2.0,90958.0,MA,,0.0
5161,UNIV OF MAINE AT FARMINGTON HI_ED,7.0,840.0,ME,,0.0
5162,UNIV OF MD COLLEGE PARK PD HI_ED,60.0,175485.15,MD,,0.0
5163,UNIV OF MD EASTERN SHORE PD HI_ED,8.0,3992.0,MD,,0.0
5164,UNIV OF ME POLICE HI_ED,3.0,360.0,ME,,0.0
5165,UNIV OF MI DEP OF PUB SAFETY HI_ED,4.0,12952.64,MI,,0.0
5166,UNIV OF N CO POLICE DEPARTMENT  HI_ED,4.0,695.0,CO,,0.0
5167,UNIV OF NC ASHEVILLE POLICE HI_ED,8.0,469.67999999999995,NC,,0.0
5168,UNIV OF NORTH AL POLICE  HI_ED,32.0,266423.12999999995,AL,,0.0
5169,UNIV OF OK HEALTH SCIENCES PD HI_ED,1.0,335.0,OK,,0.0
5170,UNIV OF SC BEAUFORT POLICE  HI_ED,1.0,250.0,SC,,0.0
5171,UNIV OF SC UPSTATE DPS HI_ED,12.0,16604.06,SC,,0.0
5172,UNIV OF SOUTH FL TAMPA POLICE HI_ED,21.0,55132.0,FL,,0.0
5173,UNIV OF SOUTHERN ME POLICE HI_ED,4.0,1996.0,ME,,0.0
5174,UNIV OF TEXAS AT ARLINGTON PD HI_ED,12.0,4020.0,TX,,0.0
5175,UNIV OF TEXAS SYSTEM POLICE HI_ED,3.0,1305000.0,TX,,0.0
5176,UNIV OF TX TYLER POLICE HI_ED,10.0,4990.0,TX,,0.0
5177,UNIV OF VA POLICE DEPARTMENT HI_ED,12.0,5988.0,VA,,0.0
5178,UNIV OF WEST GEORGIA POLICE HI_ED,12.0,3488.4,GA,,0.0
5179,UNIV OF WI LA CROSSE POLICE HI_ED,25.0,9066.62,WI,,0.0
5180,UNIV OF WI PLATTEVILLE PD HI_ED,2.0,144.2,WI,,0.0
5181,UNIVERSITY HEIGHTS PD,2.0,670.0,IA,,0.0
5182,UNIVERSITY PARK POLICE DEPARTMENT,20.0,152323.0,MD,TX: Dallas,1.0
5183,UPLAND POLICE DEPARTMENT,10.0,4990.0,CA,CA: Upland,1.0
5184,UPPER ARLINGTON POLICE DIVISION,9.0,4491.0,OH,,0.0
5185,UPPER DARBY TOWNSHIP POLICE DEPARTMENT,3.0,898432.0,PA,,0.0
5186,UPPER DUBLIN TOWNSHIP POLICE DEPARTMENT,8.0,3270.0,PA,,0.0
5187,UPPER MARLBORO POLICE DEPARTMENT,6.0,2099.0,MD,,0.0
5188,UPPER POTTSGROVE TWP POLICE DEPARTMENT,2.0,998.0,PA,,0.0
5189,UPPER SADDLE RIVER POLICE DEPARTMENT,3.0,169332.69,NJ,,0.0
5190,UPPER SANDUSKY POLICE DEPARTMENT,5.0,50938.0,OH,,0.0
5191,UPSHUR COUNTY SHERIFF DEPARTMENT,4.0,1274.0,WV,WV: Buckhannon,1.0
5192,UPSON COUNTY SHERIFF DEPARTMENT,15.0,2070.0,GA,,0.0
5193,URBANA POLICE DEPARTMENT,20.0,12480.0,IL,,0.0
5194,URBANDALE POLICE DEPARTMENT,8.0,1104.0,IA,IA: Urbandale,1.0
5195,UT COUNTY SHERIFF DEPARTMENT,46.0,870713.0,UT,,0.0
5196,UT DIV OF WILDLIFE RESOURCES LEA,118.0,37166.0,UT,,0.0
5197,UT STATE HIGHWAY PATROL,1.0,412000.0,UT,,0.0
5198,UTICA POLICE DEPARTMENT,15.0,139904.71,OH,,0.0
5199,VA COMMONWEALTH PROTECTION HI_ED,25.0,92939.56000000004,VA,,0.0
5200,VA MARINE RESOURCES COMMISSION LEA,20.0,2456.0,VA,,0.0
5201,VA STATE POLICE,12.0,278604.4,VA,,0.0
5202,VACAVILLE POLICE DEPARTMENT,8.0,738415.14,CA,CA: Vacaville,4.0
5203,VAIL POLICE DEPARTMENT,2.0,810000.0,CO,,0.0
5204,VAL VERDE COUTNY SHERIFF DEPARTMENT,9.0,692992.0,TX,,0.0
5205,VALDESE POLICE DEPARTMENT,14.0,6264.0,NC,,0.0
5206,VALENCIA COUNTY SHERIFF DEPARTMENT,2.0,699061.0,NM,NM: Los Lunas,4.0
5207,VALLEJO POLICE DEPARTMENT,56.0,1052090.0,CA,CA: Vallejo,8.0
5208,VALLEY CITY POLICE DEPARTMENT,15.0,6402.0,ND,,0.0
5209,VALLEY COUNTY SHERIFF DEPARTMENT,16.0,6010.0,MT,,0.0
5210,VALLEY FALLS POLICE DEPARTMENT,2.0,998.0,KS,,0.0
5211,VALLEY MILLS POLICE DEPARTMENT,9.0,5519.0,TX,,0.0
5212,VALLEY VIEW POLICE DEPARTMENT,8.0,28564.0,TX,,0.0
5213,VALPARAISO POLICE DEPARTMENT,8.0,960.0,FL,,0.0
5214,VAN ALSTYNE POLICE DEPARTMENT,3.0,84772.0,TX,,0.0
5215,VAN BUREN COUNTY SHERIFF DEPARTMENT,39.0,203273.0,MI,AR: Shirley,1.0
5216,VAN BUREN POLICE DEPARTMENT,34.0,6550.280000000001,ME,AR: Van Buren,1.0
5217,VAN BUREN TWP POLICE DEPARTMENT,10.0,1380.0,MI,,0.0
5218,VAN METER POLICE DEPARTMENT,15.0,44876.439999999995,IA,,0.0
5219,VAN ZANDT COUNTY SHERIFF DEPARTMENT,40.0,2002890.05,TX,,0.0
5220,VANCE COUNTY SHERIFF DEPARTMENT,34.0,48712.94,NC,,0.0
5221,VANCE POLICE DEPARTMENT,1.0,41061.0,AL,,0.0
5222,VANCOUVER POLICE DEPARTMENT,11.0,13546.0,WA,WA: Vancouver,6.0
5223,VANDALIA POLICE DEPARTMENT,11.0,10611.439999999999,MO,,0.0
5224,VANDERBURGH COUNTY SHERIFF DEPARTMENT,21.0,60438.0,IN,,0.0
5225,VARNELL POLICE DEPARTMENT,5.0,1412.0,GA,,0.0
5226,VASS POLICE DEPARTMENT,7.0,1593.13,NC,,0.0
5227,VASSAR POLICE DEPARTMENT,1.0,49897.0,MI,,0.0
5228,VELDA CITY POLICE DEPARTMENT,1.0,41061.0,MO,,0.0
5229,VENANGO COUNTY SHERIFF DEPARTMENT,12.0,1440.0,PA,,0.0
5230,VENTURA COUNTY SHERIFF DEPARTMENT,1064.0,7832798.199999995,CA,CA: ­Fillmore,5.0
5231,VENTURA POLICE  DEPARTMENT,40.0,19960.0,CA,,0.0
5232,VERDIGRE POLICE DEPARTMENT,2.0,998.0,NE,,0.0
5233,VERGENNES POLICE DEPARTMENT,4.0,1274.0,VT,,0.0
5234,VERMILION COUNTY SHERIFF DEPARTMENT,27.0,8780.0,IL,IL: Danville,1.0
5235,VERMILION POLICE DEPARTMENT,14.0,12104.84,OH,,0.0
5236,VERMILLION PARISH SHERIFF DEPARTMENT,10.0,3546.0,LA,,0.0
5237,VERMILLION POLICE DEPARTMENT,1.0,335.0,SD,,0.0
5238,VERNDALE POLICE DEPARTMENT,1.0,499.0,MN,,0.0
5239,VERNON COUNTY SHERIFF DEPARTMENT,33.0,775688.43,WI,MO: Nevada,1.0
5240,VERNON HILLS POLICE DEPARTMENT,13.0,5043.0,IL,IL: Vernon Hills,1.0
5241,VERNON PARISH SHERIFF DEPARTMENT,10.0,4990.0,LA,LA: New Llano,1.0
5242,VERNON POLICE DEPARTMENT,17.0,64701.0,MI,,0.0
5243,VERNON TOWNSHIP POLICE DEPARTMENT,1.0,120.0,PA,,0.0
5244,VERNONIA POLICE DEPARTMENT,22.0,94975.17,OR,,0.0
5245,VERO BEACH POLICE DEPARTMENT,10.0,7490.0,FL,,0.0
5246,VERONA POLICE DEPARTMENT,3.0,8393.71,NJ,MS: Tupelo,1.0
5247,VERSAILLES POLICE DEPARTMENT,45.0,458322.5,MO,,0.0
5248,VICKSBURG POLICE DEPARTMENT,3.0,50895.0,MI,,0.0
5249,VICTORIA COUNTY SHERIFF DEPARTMENT,37.0,2168679.8900000006,TX,,0.0
5250,VICTORIA POLICE DEPARTMENT,44.0,424455.0,TX,TX: Victoria,1.0
5251,VIDOR POLICE DEPARTMENT,5.0,690.0,TX,TX: Vidor,1.0
5252,VIENNA POLICE DEPARTMENT,102.0,186695.46000000008,WV,,0.0
5253,VIGO COUNTY SHERIFF DEPARTMENT,13.0,4547.18,IN,,0.0
5254,VILAS COUNTY SHERIFF DEPARTMENT,22.0,847720.87,WI,,0.0
5255,VILLA HILLS POLICE DEPARTMENT,33.0,26093.68,KY,,0.0
5256,VILLA PARK POLICE DEPARTMENT,8.0,3828.0,IL,,0.0
5257,VILLA RICA POLICE DEPARTMENT,45.0,161566.39999999994,GA,,0.0
5258,VILLAGE OF GREEN VALLEY POLICE DEPARTMENT,31.0,649256.93,IL,,0.0
5259,VILLAGE OF HATCH POLICE DEPARTMENT,1.0,46983.0,NM,,0.0
5260,VILLAGE OF MUKWONAGO POLICE DEPARTMENT,5.0,1773.0,WI,,0.0
5261,VINCENNES POLICE DEPARTMENT,52.0,32248.239999999994,IN,,0.0
5262,VINCENNES UNIVERSITY PD HI_ED,11.0,4767.0,IN,,0.0
5263,VINCENT POLICE DEPARTMENT,44.0,165904.6,AL,,0.0
5264,VINE GROVE POLICE DEPARTMENT,20.0,151200.53999999998,KY,,0.0
5265,VINITA POLICE DEPARTMENT,2.0,88470.0,OK,,0.0
5266,VINTON COUNTY SHERIFF DEPARTMENT,11.0,23370.47,OH,,0.0
5267,VINTON POLICE DEPARTMENTMENT,31.0,57547.51999999999,VA,,0.0
5268,VIRDEN POLICE DEPARTMENT,1.0,499.0,IL,,0.0
5269,VIRGINIA BEACH POLICE DEPARTMENT,24.0,996760.0,VA,VA: Virginia Beach,6.0
5270,VIRGINIA BEACH SHERIFF DEPARTMENT,27.0,686623.8899999999,VA,,0.0
5271,VIROQUA POLICE DEPARTMENT,6.0,30058.599999999995,WI,,0.0
5272,VOLUSIA COUNTY SHERIFF DEPARTMENT,200.0,1626491.9999999928,FL,FL: Ormond Beach,13.0
5273,VONORE POLICE DEPARTMENT,2.0,637.0,TN,,0.0
5274,VOORHEES POLICE DEPARTMENT,8.0,986565.7,NJ,,0.0
5275,VT CRIMINAL JUSTICE TRN COUN,2.0,276.0,VT,,0.0
5276,VT DEPARTMENT OF FISH AND WILDLIFE,2.0,276.0,VT,,0.0
5277,VT STATE POLICE,76.0,847132.0,VT,,0.0
